Subtitle Block,label,score
"Okay, look. I'm sorry, all right?",remorse,0.6085471510887146
I'm sorry.,remorse,0.7849799394607544
"I guess I am just a big, stupid, ugly ogre.",annoyance,0.5300823450088501
Can you forgive me?,curiosity,0.5475532412528992
"Hey, that's what friends are for, right?",neutral,0.32217898964881897
-Right. Friends?-Friends.,neutral,0.7869177460670471
"So, what did Fiona say about me?",curiosity,0.6553593873977661
What are you asking me for?Why don't you just go ask her?,neutral,0.5360336303710938
The wedding!We'll never make it in time.,disappointment,0.7055172920227051
"Never fear, for where there's a will,there's a way, and I have a way.",caring,0.5982814431190491
Donkey?,neutral,0.8078073263168335
I guess it's just my animal magnetism.,neutral,0.48478326201438904
"-Come here, you.-All right, all right.",neutral,0.8249955177307129
Don't get all slobbery.No one likes a kiss-ass.,disapproval,0.5237874388694763
"All right, hop on and hold on tight.",approval,0.3821134865283966
I haven't had a chanceto install the seat belts yet.,neutral,0.7039642333984375
"People of Duloc,",neutral,0.9664148092269897
we gather here today to bear witness,neutral,0.9585741758346558
-to the union of our new king.-Excuse me.,neutral,0.6778512001037598
"Could we just skip ahead to the ""I do's""?",neutral,0.6159159541130066
Go on.,neutral,0.9307986497879028
"Go ahead, have some fun. If weneed you, I'll whistle. How about that?",joy,0.5714976191520691
"Shrek, wait, wait! Hey! Wait a minute!",neutral,0.6810904145240784
"-You wanna do this right, don't you?-What are you talking about?",curiosity,0.5529724359512329
There's a line you gotta wait for.,neutral,0.9330633282661438
"The priest is gonna say,""Speak now or forever hold your peace.""",neutral,0.9658300876617432
"And that's when you say, ""I object!""",neutral,0.8857315182685852
don't have time for this!,disapproval,0.6848602294921875
Wait. What are you doing?Listen to me!,neutral,0.4548259675502777
"-Look, you love this woman, don't you?-Yes.",love,0.5315492153167725
-You wanna hold her?-Yes.,neutral,0.6791852712631226
-Please her?-Yes!,neutral,0.7194623947143555
"Then you got to, got to trya little tenderness",neutral,0.9456151723861694
The chicks love that romantic crap!,love,0.9485759139060974
All right! Cut it out.When does this guy say the line?,neutral,0.5300366282463074
We gotta check it out.,neutral,0.790483832359314
"-And so, by the power vested in me...-What do you see?",neutral,0.7337700128555298
"""he whole town's in there.",neutral,0.9602527022361755
-I now pronounce you husband...-They're at the altar.,neutral,0.8113523721694946
"-...and wife, king and queen.-Mother Fletcher! He already said it.",neutral,0.9533076882362366
For the love of Pete!,love,0.9473738670349121
I object!,neutral,0.9008206725120544
-Shrek?-Now what does he want?,neutral,0.6102171540260315
"Hi, everyone.Havin' a good time, are ya?",joy,0.3414746820926666
"I love Duloc, first of all. Very clean.",love,0.912948489189148
What are you doing here?,curiosity,0.5832743048667908
"Really, it's rude enoughbeing alive when no one wants you,",annoyance,0.524522602558136
-but showing up uninvited to a wedding.-Fiona!,neutral,0.9472684860229492
-I need to talk to you.-Now you wanna talk?,neutral,0.6861959099769592
"Well, it's a little late for that,so if you'll excuse me.",neutral,0.8008910417556763
-But you can't marry him.-And why not?,neutral,0.6979408860206604
"Because, because he's justmarrying you so he can be king.",neutral,0.9520699381828308
"Outrageous! Fiona, don't listen to him.",annoyance,0.2999272048473358
-He's not your true love.-And what do you know about true love?,curiosity,0.47643813490867615
"Well, I...",neutral,0.9421527981758118
-I mean...-This is precious.,admiration,0.8634858727455139
The ogre has fallen in lovewith the princess!,love,0.9252195954322815
Good Lord.,admiration,0.8071343898773193
An ogre and a princess!,neutral,0.9217351078987122
"Shrek, is this true?",curiosity,0.71529221534729
Who cares? It's preposterous!,annoyance,0.3959358036518097
"Fiona, my love, we're but a kiss awayfrom our ""happily ever after.""",love,0.9372815489768982
"Now, kiss me!",love,0.583489179611206
"""By night one way, by day another.""",neutral,0.9336774349212646
I wanted to show you before.,desire,0.64773029088974
"Well, that explains a lot.",neutral,0.6458011269569397
It's disgusting!,disgust,0.8439907431602478
Guards! Guards!,neutral,0.7705386877059937
I order you to get thatout of my sight now! Get them!,neutral,0.8909065127372742
"-Get them both!-No, no!",disapproval,0.6379420757293701
This hocus-pocus alters nothing.,neutral,0.8702446222305298
"This marriage is binding,and that makes me king!",approval,0.2909174859523773
"-See? See?-No, let go of me! Shrek!",neutral,0.7082371115684509
"-No!-Don't just stand there, you morons.",anger,0.5912423729896545
Get out of my way! Fiona!,anger,0.7691974639892578
I'll make you regret the day we met.I'll see you drawn and quartered!,remorse,0.8041911721229553
-You'll beg for death to save you!-No! Shrek!,neutral,0.7781577110290527
"And as for you, my wife...",neutral,0.9565240740776062
Fiona!,neutral,0.9391933083534241
...I'll have you locked back in that towerfor the rest of your days!,neutral,0.942980170249939
I am king! I will have order!I will have perfection! I will have...,excitement,0.5183136463165283
"All right. Nobody move. I got a dragonhere, and I'm not afraid to use it.",approval,0.38523709774017334
I'm a donkey on the edge!,neutral,0.9543454647064209
"Celebrity marriages.They never last, do they?",neutral,0.4840942621231079
"Go ahead, Shrek.",neutral,0.6449630856513977
Fiona?,neutral,0.8626197576522827
"Yes, Shrek?",neutral,0.43431928753852844
I love you.,love,0.9505043625831604
Really?,curiosity,0.5509017109870911
"Really, really.",neutral,0.4284781813621521
"I love you, too.",love,0.9551218748092651
"""Until you find true love's first kiss",neutral,0.8928237557411194
"""and then take love's true form.""",neutral,0.9607290029525757
"""Take love's true form.Take love's true form.""",neutral,0.8600632548332214
Fiona?,neutral,0.8626197576522827
Fiona. Are you all right?,caring,0.7972822189331055
"Well, yes.",approval,0.635243833065033
But I don't understand.I'm supposed to be beautiful.,admiration,0.6943725347518921
But you are beautiful.,admiration,0.9491667747497559
I was hoping this would bea happy ending.,optimism,0.9059655070304871
"God bless us, every one.",caring,0.7956143021583557
That's funny.,amusement,0.9024472236633301
can't breathe. I can't breathe.,annoyance,0.25070688128471375
