Subtitle Block,label,score
"Let go, you lousy, lying,unfaithful creep!",anger,0.6807026863098145
How could I betray the perfect woman?,curiosity,0.4744688868522644
"Oh, you're referring to me now?",curiosity,0.4682474434375763
Where are the kids?,curiosity,0.5642280578613281
- They triggered the alert.- What?,neutral,0.7891392111778259
- Security's in the jungle. Get going.- Our kids are in danger?,neutral,0.43035760521888733
"If you suspected danger,why'd you bring them?",curiosity,0.5667095184326172
They stowed away.You're not striking the proper tone.,neutral,0.5789793133735657
Think they're supers?,neutral,0.5534269213676453
"Dash, remember what Mom said.",neutral,0.8301968574523926
- What?- Stop talking!,anger,0.5997570753097534
"- Hold it! Freeze!- Dash, run!",neutral,0.9199169874191284
- What?- Run!,neutral,0.9103082418441772
- They're supers!- Get the boy!,neutral,0.9515799283981323
Show yourself!,neutral,0.9598022103309631
Hey!,neutral,0.8101447224617004
"Ha, ha!",amusement,0.27662211656570435
I'm alive. Yeah!,neutral,0.4250325858592987
Uh-oh.,neutral,0.9227851629257202
"I should've told you I was fired,I admit it.",approval,0.5441139340400696
But I didn't want you to worry.,neutral,0.39344725012779236
You didn't want me to worry?,curiosity,0.28143322467803955
We're running for our livesthrough some godforsaken jungle.,neutral,0.8323268890380859
"You keep trying to pick a fight,but I'm just happy you're alive.",joy,0.8777899742126465
"I know you're there,Little Miss Disappear.",neutral,0.8573287129402161
You can't hide from me.,neutral,0.8943924903869629
- There you are.- Hey!,neutral,0.6671428084373474
Don't touch my sister!,anger,0.40478721261024475
- How are you doing that?- I don't know!,confusion,0.9083994030952454
"Whatever you do, don't stop!",caring,0.703011691570282
Mom! Dad! Hey!,neutral,0.7327601909637451
Kids.,neutral,0.9661104083061218
- You're all right.- You're all right.,approval,0.6053948998451233
- We were so worried.- I thought I'd never see you again.,nervousness,0.5466551780700684
I love you.,love,0.9505043625831604
- Wow.- Whoa.,surprise,0.567330539226532
Time out!,neutral,0.9624199271202087
What have we here?Matching uniforms?,curiosity,0.526138961315155
"Oh, no! Elastigirl?",surprise,0.5399346351623535
You married Elastigirl? Whoa!,surprise,0.358746200799942
And got busy!,neutral,0.900568962097168
It's a whole family of supers.Looks like I've hit the jackpot!,excitement,0.6842568516731262
"Oh, this is just too good!",admiration,0.9469872117042542
- The ship's unique design...- There were no fatalities...,neutral,0.6217492818832397
"Huh? Huh? Oh, come on!You gotta admit, this is cool.",approval,0.5752826929092407
"Just like a movie!The robot will emerge dramatically,",neutral,0.8394553065299988
do some damage.Throngs of screaming people!,neutral,0.8349265456199646
"And just when all hope is lost,Syndrome will save the day!",optimism,0.4881754219532013
I'll be a bigger hero than you ever were!,optimism,0.2987448573112488
You mean you killed off real heroesso that you could pretend to be one?,neutral,0.48200684785842896
"Oh, I'm real.Real enough to defeat you!",approval,0.4478091299533844
"And I did it without your preciousgifts, your oh-so-special powers.",disappointment,0.316576212644577
I'll give them heroics.,neutral,0.8363491892814636
I'll give them the most spectacularheroics anyone's ever seen!,admiration,0.6434175372123718
"And when I'm old and I've had my fun,I'll sell my inventions",joy,0.5653144717216492
so that everyone can be superheroes.Everyone can be super.,neutral,0.524929940700531
And wheneveryone's super,neutral,0.9306219816207886
no one will be.,neutral,0.9570813179016113
Fire at will!,neutral,0.9497446417808533
It's overwhelming the tanks.,surprise,0.2525051236152649
I'm sorry.,remorse,0.7849799394607544
This is my fault.I've been a lousy father.,disappointment,0.406094491481781
Blind to what I have.So obsessed with being undervalued,neutral,0.2979501485824585
- that I undervalued all of you.- Dad?,neutral,0.6615217924118042
Shh. Don't interrupt.,neutral,0.7520424723625183
So caught up in the past that I...,neutral,0.549545168876648
You are my greatest adventure.And I almost missed it.,disappointment,0.5579391717910767
"I swear, I'm gonna get usout of this safely if I...",optimism,0.7229161858558655
"Well, I think Dad has madesome excellent progress today",admiration,0.9178808927536011
but I think it's time we wind down now.,neutral,0.7624914646148682
We need to get back to the mainland.,neutral,0.7166560292243958
I saw an aircraft hangar on my way in.Straight ahead.,neutral,0.9525688290596008
Where are all the guards?,curiosity,0.5547842383384705
"Go, go!",neutral,0.93507319688797
"Hey, every time they run,you take a shot.",neutral,0.9158281087875366
"This is the right hangar,but I don't see any jets.",approval,0.47415146231651306
- A jet's not fast enough.- What's faster than a jet?,neutral,0.47826460003852844
How about a rocket?,curiosity,0.65083909034729
- Great! I can't fly a rocket.- You don't have to.,admiration,0.7546446323394775
Use the coordinatesfrom the last launch.,neutral,0.9634334444999695
Wait. I bet Syndrome's changedthe password by now.,neutral,0.8110564351081848
- How do I get into the computer?- Say please.,neutral,0.5123895406723022
- Honey?- What?,neutral,0.8145155310630798
- Where is my super suit?- What?,curiosity,0.6301625370979309
Where is my super suit?,curiosity,0.6576247811317444
- I put it away.- Where?,neutral,0.895957887172699
- Why do you need to know?- I need it!,neutral,0.5265627503395081
Don't you think aboutrunning off doing no derrin'-do.,neutral,0.551482081413269
We've been planningthis dinner for two months!,neutral,0.6065806150436401
- The public is in danger!- My evening's in danger!,fear,0.4789108335971832
"Tell me where my suit is, woman!We are talking about the greater good.",curiosity,0.4911143183708191
"""Greater good""?I am your wife!",admiration,0.42725276947021484
I'm the greatest goodyou are ever gonna get!,admiration,0.8972771167755127
Run!,neutral,0.9538888335227966
My baby!,neutral,0.20686635375022888
- The supers have returned!- Is that Fironic?,neutral,0.5426034331321716
"- Fironic?- No, Fironic has a different outfit.",neutral,0.7035037279129028
"No, no, I'm a new superhero!I'm Syndrome!",disapproval,0.6570550203323364
"All right, stand back.",neutral,0.790553629398346
Someone needs to teachthis hunk of metal a few manners.,neutral,0.8857471942901611
"Ha, ha!",amusement,0.27662211656570435
- Are we there yet?- We get there when we get there.,neutral,0.6834990978240967
"How you doing, honey?",curiosity,0.4856043756008148
Do I have to answer?,neutral,0.46470972895622253
"Kids, strap yourselves downlike I told you.",neutral,0.850726306438446
"Here we go, honey.",neutral,0.8264361619949341
"Ready, Violet?",neutral,0.6875259280204773
Ready? Now!,neutral,0.7981327176094055
This is gonna be rough.,neutral,0.33853787183761597
Robot's in the financial district.Which exit?,neutral,0.6293362379074097
- Traction Avenue.- That'll take me downtown.,neutral,0.9575502276420593
"- I take Seventh, don't I?- Don't take Seventh!",neutral,0.7919119596481323
"- Great, we missed it.- Ask how to get there, I told you.",disappointment,0.7308751344680786
- Traction.- That'll take me downtown.,neutral,0.9590462446212769
Get in the right lane! Signal!,neutral,0.9640313982963562
- Not Traction!- You're gonna miss it!,neutral,0.6316137909889221
Is everybody okay back there?,caring,0.7624257206916809
"- Super-duper, Dad!- Let's do that again.",neutral,0.4543842673301697
Wait here and stay hidden.I'm going in.,neutral,0.9487082362174988
While what?I watch helplessly from the sidelines?,sadness,0.4577680230140686
- I don't think so.- I'm asking you to wait with the kids.,disapproval,0.6495113372802734
And I'm telling you not a chance.You're my husband.,neutral,0.6790196299552917
I'm with you for better or worse.,caring,0.8662858605384827
I have to do this alone.,neutral,0.8698655962944031
- What is this to you? Playtime?- No.,neutral,0.6188453435897827
- So you can be Mr. Incredible again?- No!,neutral,0.4401668906211853
- Then what?- I'm not...,neutral,0.709909975528717
- Not what?- I'm not strong enough.,disappointment,0.46730390191078186
- This will make you stronger?- Yes. No!,disapproval,0.439229816198349
That's what this is?Some sort of workout?,confusion,0.5826522707939148
I can't lose you again!,neutral,0.4941991865634918
I can't. Not again.,disapproval,0.8229610919952393
I'm not strong enough.,disappointment,0.3920832574367523
"If we work together,you won't have to be.",neutral,0.8505070209503174
I don't know what'll happen.,confusion,0.87639319896698
We're superheroes. What can happen?,curiosity,0.7274393439292908
Vi! Dash! No!,neutral,0.5945681929588318
Violet?,neutral,0.7748472690582275
"- Dad!- Go, go!",neutral,0.9276193380355835
"- I'm okay, Mom. Really.- Stay here, okay?",caring,0.6988164186477661
Frozone!,neutral,0.9626074433326721
Yeah!,neutral,0.4292903542518616
Bob!,neutral,0.9530632495880127
Hey!,neutral,0.8101447224617004
Syndrome's remote!,neutral,0.9674293398857117
The remote controls the robot!,neutral,0.9604196548461914
"Throw it, throw it!",neutral,0.7482776641845703
Go long!,neutral,0.9419506192207336
Got it!,neutral,0.47478845715522766
"Honey, take out its guns!",neutral,0.939889132976532
Gotcha!,neutral,0.7794744968414307
"Mom, I've got it! I've got the remote!",neutral,0.6990483999252319
A remote? A remote that controls what?,neutral,0.5805789232254028
The robot?,neutral,0.6915415525436401
It's coming back!,neutral,0.9081159234046936
- That wasn't right.- Give me that!,disapproval,0.7954152226448059
We can't stop it. The only thinghard enough to penetrate it is,neutral,0.8522855639457703
itself.,neutral,0.9652324318885803
It's getting closer!,neutral,0.81586754322052
- It doesn't work!- Kids!,disapproval,0.7192383408546448
It's not doing anything.,neutral,0.6841415166854858
- Try to buy us some time.- Try the one next to it.,neutral,0.9160614013671875
Honey!,neutral,0.8856820464134216
Wait a minute. Press that button again!,neutral,0.7623801827430725
"No, the other one! The first one!",neutral,0.6496086120605469
First button! Got it!,excitement,0.511660099029541
- It's getting closer!- Look out!,neutral,0.6663128733634949
- Get out of here!- We're not going anywhere.,anger,0.7199128866195679
- Press the button!- Not yet!,neutral,0.9321795105934143
- Helen!- What are you waiting for?,neutral,0.6363924145698547
A closer target! You got one shot!,neutral,0.952564537525177
Everybody duck!,neutral,0.9611460566520691
"Hey, Zone.",neutral,0.9345269203186035
Huh? No!,disapproval,0.6656094789505005
Did you see that?That's the way to do it.,curiosity,0.4434487223625183
- That's old school.- Yeah. No school like the old school.,neutral,0.5849433541297913
- Just like old times. Oh!- Just like old times.,neutral,0.29489558935165405
"Yeah. Hurt then, too.",sadness,0.8017529249191284
We've frozen all of Syndrome's assets.,neutral,0.9598615169525146
"If he even sneezes, we'll be therewith a hanky and a pair of handcuffs.",neutral,0.965756356716156
The people of this countryare indebted to you.,caring,0.34693944454193115
Does this mean we cancome out of hiding?,confusion,0.5162202715873718
Let the politicians figure that one out.,neutral,0.9469820857048035
I've been asked to assure youwe'll take care of everything else.,caring,0.8068863749504089
"You did good, Bob.",admiration,0.8734205961227417
"Hi, this is Kari.I have a question about Jack-Jack...",neutral,0.832305908203125
Come on. We're in a limo.,neutral,0.9537361264228821
"Hey, you're wearing your hair back?",neutral,0.5876890420913696
"- Yeah, I just... Yeah.- It looks good.",admiration,0.734844446182251
"- Thanks, Dad.- That was cool when you threw that car!",gratitude,0.9807532429695129
Not as cool as you running on water.,disapproval,0.6452783346176147
That was sweet when yousnagged that bad guy with your arm,neutral,0.3267118036746979
and whip la shed him into the other guy.Sweet!,neutral,0.6795383095741272
- I'm trying to listen to messages.- It's me.,neutral,0.9551669955253601
"Jack-Jack is fine,but weird things are happening.",neutral,0.23152033984661102
"Jack-Jack's still fine,but I'm getting really weirded out!",neutral,0.28272783756256104
When are you coming back?,curiosity,0.5695270299911499
...aced those guys that tried to kill us!,neutral,0.7865474224090576
That was the best vacation ever!I love our family.,love,0.8972094655036926
"I'm not fine, Mrs. Parr!",neutral,0.46803322434425354
Put that down! Stop it!You need to call me.,anger,0.43339213728904724
"I need help, Mrs...",desire,0.5409907698631287
"Bob, listen to this.",neutral,0.9412289261817932
I'm gonna call the police...,anger,0.3763410151004791
"Hi, this is Kari.",neutral,0.9561691880226135
"Sorry for freaking out,but your baby has special needs.",remorse,0.6835826635360718
Thanks for sending a replacement.,gratitude,0.9894570708274841
I didn't call a replacement.,neutral,0.7340900897979736
Shh. The baby is sleeping.,neutral,0.9254128336906433
You took away my future.,neutral,0.338695228099823
"I'm simply returning the favor.Don't worry, I'll be a good mentor.",caring,0.4460154175758362
"Supportive, encouraging.Everything you weren't.",neutral,0.5265520215034485
"And in time, who knows,he might make a good sidekick.",optimism,0.8409193158149719
"He's getting away, Bob!We have to do something now.",neutral,0.8371825218200684
What's happening?,curiosity,0.6132526397705078
- Stop him! Throw something!- I might hit Jack-Jack.,neutral,0.5306404829025269
Throw me.,neutral,0.8439551591873169
"Bob, throw me!",neutral,0.8960626721382141
No!,disapproval,0.7230175733566284
"This isn't the end of it!I will get your son, eventually.",desire,0.32170307636260986
I'll get your son!,neutral,0.5976315140724182
"Oh, no.",disapproval,0.40975046157836914
"Look at Mommy, honey.Don't look down. Mommy's got you.",neutral,0.5532292127609253
Everything is all right.,approval,0.666999340057373
That's my girl.,neutral,0.42373260855674744
Does this meanwe have to move again?,confusion,0.4662933349609375
"Oh, man.",neutral,0.8490955233573914
That was totally wicked!,anger,0.310109406709671
Do we have to have cheerleadersat the track meet?,curiosity,0.6483370065689087
- What is that all about?- I always thought it was more...,confusion,0.7681657671928406
- Hey.- Hey.,neutral,0.963381826877594
"- You're, uh, Violet, right?- That's me.",neutral,0.5035369992256165
"- See you, Vi.- You look different.",neutral,0.8815536499023438
I feel different. Is different okay?,curiosity,0.458792507648468
"Hey, different is...Different is great.",admiration,0.8811876773834229
Would you...,neutral,0.9339260458946228
- Yeah?- Do you think maybe...,neutral,0.732046365737915
- ...you and I...- Yeah?,neutral,0.8498473763465881
- Do you...- Shh.,neutral,0.9590122699737549
I like movies.I'll buy the popcorn. Okay?,love,0.7874019742012024
A movie.There you go. Yeah.,neutral,0.7781253457069397
"- Wait, so Friday?- Friday.",neutral,0.6548852920532227
"- Go, Dash, go.- Run!",neutral,0.9561676383018494
"Come on, run! Pick up the pace.",neutral,0.822267472743988
Run!,neutral,0.9538888335227966
"Pull back, pull back!",neutral,0.966371476650238
Pace it. Slow down just a little bit.,neutral,0.8173851370811462
- Make it close!- Second.,neutral,0.9686139822006226
"Close second, yeah!",neutral,0.7672410607337952
That's my boy!,excitement,0.2795838713645935
"Dash, I'm so proud of you.",admiration,0.6942359805107117
I didn't know what the heckyou wanted me to do.,confusion,0.9224929213523865
Behold the Underminer!,neutral,0.8472920060157776
"I am always beneath you,",neutral,0.9096236824989319
but nothing is beneath me!,neutral,0.9551912546157837
I hereby declare waron peace and happiness!,joy,0.7980741262435913
Soon all will tremble before me!,neutral,0.6891453862190247
